acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-7.54,7.14,-7.05,7.16,-0.27,9.95,0.00,0.00,41.86,42.20,-1.55
-7.80,7.21,-6.96,7.20,-0.27,9.99,-0.01,-0.63,42.12,41.18,2.06
-7.20,7.26,-6.77,7.25,-0.19,9.87,0.01,1.25,42.12,41.29,-8.34
-6.85,7.27,-6.77,7.25,-0.15,9.83,0.01,0.63,42.12,42.07,-4.55
-6.78,7.23,-6.69,7.28,-0.15,9.83,0.00,0.63,42.12,41.46,-4.53
-6.63,7.27,-6.69,7.28,-0.19,9.87,0.00,-0.63,42.12,41.53,2.53
-6.74,7.31,-6.69,7.28,-0.11,9.83,0.00,0.63,42.12,41.85,-4.31
-6.66,7.31,-6.73,7.25,-0.19,9.91,0.01,0.63,42.12,41.99,-4.72
-6.62,7.35,-6.73,7.28,-0.15,9.91,-0.01,-1.25,42.12,42.11,6.35
-6.62,7.31,-6.69,7.28,-0.15,9.87,0.01,0.00,42.12,41.83,-0.88
-6.58,7.27,-6.71,7.32,-0.19,9.83,-0.01,-0.63,42.12,41.52,2.56
-6.62,7.27,-6.73,7.28,-0.19,9.91,0.00,0.63,42.12,41.80,-4.72
-6.62,7.31,-6.66,7.25,-0.11,9.91,-0.01,0.00,42.12,42.03,-0.66
-6.66,7.27,-6.70,7.36,-0.15,9.87,0.00,-0.63,42.12,41.37,2.75
-6.66,7.31,-6.66,7.29,-0.15,9.87,0.01,0.63,42.12,41.59,-4.51
