acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-7.22,8.75,-4.27,8.86,2.74,9.41,-0.00,0.63,37.70,35.80,12.64
-5.47,8.94,-3.87,9.14,2.58,9.57,-0.02,-1.88,34.32,34.66,25.00
-4.53,8.70,-2.95,9.15,2.62,9.37,0.01,0.63,30.68,29.85,12.01
-2.54,8.90,-2.01,9.40,2.66,9.45,-0.01,-0.63,26.26,26.45,19.16
-1.51,8.91,-1.09,9.52,2.70,9.49,0.01,0.63,21.32,21.32,12.31
-0.17,9.14,-0.29,9.62,2.62,9.53,-0.00,0.63,16.38,17.32,11.83
1.56,9.06,0.81,9.63,2.70,9.57,-0.01,-1.25,11.70,12.62,22.43
2.06,9.30,1.42,9.54,2.70,9.41,-0.01,-1.88,8.06,8.97,25.94
2.25,9.19,2.09,9.49,2.73,9.41,0.01,2.51,4.42,4.24,1.37
2.62,9.20,2.65,9.41,2.66,9.41,0.00,0.63,1.04,0.06,12.18
4.15,9.05,3.29,9.28,2.69,9.41,-0.01,-1.25,-2.34,-1.64,22.76
