acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
5.86,7.89,5.92,7.90,-0.16,9.87,0.01,1.88,-38.22,-37.83,-11.65
5.78,7.89,5.91,7.90,-0.15,9.83,0.00,-1.88,-37.96,-37.90,9.98
5.78,7.89,5.91,7.94,-0.19,9.95,0.01,1.88,-38.22,-37.90,-11.75
5.78,7.89,5.90,7.91,-0.15,9.79,0.01,0.63,-37.96,-37.85,-4.56
5.78,7.89,5.98,7.91,-0.15,9.95,0.00,0.00,-37.96,-38.27,-0.88
5.82,7.85,5.91,7.90,-0.16,9.87,0.00,-0.63,-37.96,-37.81,2.74
5.86,7.89,5.91,7.90,-0.23,9.91,0.00,-1.25,-37.96,-38.19,5.90
5.78,7.85,5.91,7.94,-0.15,9.87,0.01,2.51,-38.22,-37.64,-15.08
5.82,7.89,5.95,7.91,-0.11,9.87,0.01,1.25,-37.96,-37.82,-7.89
5.82,7.89,5.88,7.90,-0.15,9.91,-0.01,0.00,-38.22,-37.60,-0.89
5.82,7.89,5.91,7.94,-0.11,9.87,0.01,0.00,-37.96,-37.40,-0.66
5.86,7.89,5.91,7.94,-0.15,9.87,-0.01,-0.63,-37.96,-37.59,2.76
5.82,7.85,5.91,7.94,-0.15,9.87,-0.01,-0.63,-37.70,-37.58,2.75
5.86,7.89,5.87,7.94,-0.16,9.87,0.01,1.88,-37.96,-37.33,-11.65
5.78,7.85,5.91,7.90,-0.15,9.91,-0.01,-1.25,-37.96,-37.82,6.34
5.82,7.89,5.88,7.90,-0.15,9.87,0.00,0.00,-37.96,-37.60,-0.89
