acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-0.20,-0.47,10.14,-0.09,10.19,-1.77,9.12,0.11,-7.52,1.04,-11.25
-0.14,-0.21,9.62,-0.72,9.72,-2.40,9.97,-0.05,0.63,1.04,-8.23
0.12,-0.47,9.91,-0.38,9.96,0.82,9.68,0.01,1.88,0.78,6.88
0.01,-0.29,9.77,-0.47,9.73,-0.50,9.99,0.01,0.63,1.56,0.34
0.11,-0.36,9.36,-0.04,9.53,1.17,9.97,-0.09,-4.39,1.56,6.19
-0.21,-0.28,9.58,-0.11,9.45,-2.13,9.62,-0.35,-3.13,1.04,-12.25
-0.28,0.24,10.12,-0.06,9.49,-3.18,10.45,-0.43,-3.76,0.78,-15.81
0.13,0.07,9.85,-2.13,9.55,-1.61,9.26,-0.23,2.51,0.78,7.47
0.05,-0.74,10.39,0.04,9.72,0.89,10.80,-0.13,-3.76,1.04,2.70
0.21,-0.21,9.99,-0.75,9.87,1.07,9.45,-0.11,1.25,1.56,11.93
0.15,-0.70,9.46,-0.01,9.82,1.77,10.16,-0.16,-3.76,1.82,8.49
0.09,-0.32,9.65,-0.57,9.35,0.22,9.78,-0.39,-2.51,1.30,5.40
-0.29,0.32,10.04,-0.07,10.27,-3.32,10.37,0.04,1.25,1.30,-16.58
-0.03,-0.40,9.95,-0.06,10.15,-0.20,8.92,-0.55,-2.51,1.04,-1.70
