acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
2.89,-0.02,9.44,-0.25,0.61,-1.17,8.94,-0.88,0.63,2.60,165.44
2.84,-0.92,9.79,-0.25,0.61,-3.03,9.77,-0.83,-1.25,3.38,162.72
-3.05,0.19,10.38,-0.25,0.61,2.27,9.85,-0.65,51.40,3.90,-174.79
-3.08,-1.15,11.47,-0.25,0.61,0.56,14.40,-1.76,-73.97,3.38,-176.35
3.01,-0.39,9.73,-0.25,0.61,-0.76,11.63,-2.09,-1.88,2.86,172.18
-3.08,0.00,7.38,-0.25,0.61,2.88,11.80,-1.62,2.51,2.08,-176.47
2.96,0.45,10.08,-0.25,0.61,-0.11,10.31,-1.94,6.27,1.82,169.48
2.88,-0.63,9.80,-0.25,0.61,-2.17,9.66,-1.17,0.63,3.64,165.16
-3.11,-0.83,9.94,-0.25,0.61,0.44,9.21,-1.88,-8.78,3.38,-177.95
-2.33,-0.05,11.34,-0.25,0.61,16.03,12.65,-2.09,0.00,4.42,-133.75
-2.83,-0.40,9.24,-0.25,0.61,5.14,12.67,-2.46,-70.21,3.64,-162.17
-2.68,0.82,8.56,-0.25,0.61,12.42,13.96,-2.33,1.88,4.94,-153.72
3.06,-0.11,11.60,-0.25,0.61,0.03,9.20,-3.03,-17.55,4.94,175.24
