acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-0.66,10.13,-1.25,10.00,4.42,9.66,-2.39,-60.80,21.84,32.99,81.58
-0.33,9.47,-0.18,9.22,2.23,9.76,-1.70,62.06,19.76,13.67,-80.73
-0.30,9.66,-0.19,10.59,1.39,9.53,-2.41,-61.43,18.46,9.08,81.38
0.05,10.11,-0.65,9.42,1.68,10.24,-2.14,5.64,17.68,14.95,-21.18
-0.02,9.14,-0.86,9.75,-0.57,10.02,-1.29,5.64,16.38,3.45,-31.81
-0.09,9.40,-0.93,9.08,0.16,9.35,-1.47,5.01,16.12,8.83,-27.45
-0.06,9.06,-1.04,9.00,1.34,9.32,-1.01,11.28,16.64,17.12,-46.85
-0.17,9.51,-1.26,9.51,1.39,9.60,-0.52,10.66,18.20,18.18,-44.00
-0.09,9.25,-1.06,9.33,1.85,9.40,0.41,5.64,19.76,19.75,-21.97
-0.17,9.25,-1.36,9.43,1.88,9.40,-0.33,6.27,22.10,22.09,-25.00
-3.30,8.77,-2.83,8.75,2.00,9.28,0.56,4.39,25.48,29.07,-14.44
