acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
3.04,-0.11,10.97,-0.25,0.61,-0.08,10.03,0.65,-1.25,-1.82,174.20
2.81,0.03,9.74,-0.25,0.61,-1.95,9.61,0.85,3.13,-1.56,161.29
2.68,-0.56,10.88,-0.25,0.61,-4.54,10.09,0.28,3.13,-1.56,153.34
2.94,-0.16,9.77,-0.25,0.61,-0.91,9.43,0.81,-1.25,-1.82,168.73
3.06,-0.85,8.86,-0.25,0.61,-0.67,8.87,0.76,-0.63,-2.60,175.04
-2.93,-0.60,11.22,-0.25,0.61,2.65,10.65,0.81,1.25,-3.12,-168.04
-2.96,-0.34,8.12,-0.25,0.61,3.25,11.15,1.20,10.66,-4.68,-169.43
2.51,-0.05,8.17,-0.25,0.61,-5.69,10.77,1.35,16.30,-2.86,143.77
2.71,-0.38,8.23,-0.25,0.61,-3.31,9.31,2.09,-2.51,-2.34,155.27
2.44,-0.86,10.09,-0.25,0.61,-9.58,11.61,1.40,-8.78,-2.08,140.05
-2.83,-1.74,9.66,-0.25,0.61,2.00,9.96,1.74,-3.13,-2.86,-162.34
2.95,-0.10,10.48,-0.25,0.61,-1.23,14.03,1.15,2.51,-3.64,169.28
1.83,0.04,10.67,-0.25,0.61,-16.74,6.54,1.93,5.64,-4.42,104.81
2.63,0.54,5.79,-0.25,0.61,-1.10,8.79,1.72,18.18,-4.68,150.47
-2.17,-1.12,9.38,-0.25,0.61,19.59,14.06,2.73,2.51,-4.16,-124.08
