acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-0.24,0.11,8.77,1.07,9.95,-1.00,9.74,1.08,-62.69,-1.82,-13.68
-0.22,1.02,9.38,0.37,9.44,-1.95,9.26,1.44,-4.39,-1.82,-12.63
0.46,1.31,10.14,0.42,9.51,5.63,11.07,1.34,-5.01,-1.04,26.39
-0.03,0.83,9.53,0.48,10.30,0.01,10.74,1.08,-5.64,0.00,-1.87
0.01,1.13,10.51,1.36,10.95,1.50,10.84,0.01,-10.03,0.78,0.45
0.14,0.37,10.49,0.14,10.35,1.52,10.56,0.08,-11.91,1.04,7.91
0.08,0.29,9.41,-1.33,10.14,-1.00,9.72,-0.11,1.88,1.30,4.64
0.68,0.16,10.60,-0.71,10.02,6.77,10.39,-0.11,1.25,2.34,39.12
-0.10,0.02,9.77,0.95,9.38,0.38,10.27,0.25,-8.15,3.12,-5.83
0.02,0.27,12.32,1.76,10.97,2.90,11.89,-0.89,-16.93,3.38,1.27
-0.02,0.17,9.70,0.22,9.70,0.05,10.05,-1.47,-13.16,3.12,-1.09
-0.46,-0.59,11.85,0.94,11.17,-2.88,8.54,-1.87,-8.15,2.86,-26.52
-0.26,0.20,9.26,-0.15,9.27,-3.25,10.72,-1.39,-4.39,1.82,-15.13
-0.20,-0.29,10.55,-1.42,9.79,-4.07,9.88,-1.82,7.52,1.82,-11.41
