acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-5.08,8.88,-1.77,8.86,-0.29,9.35,0.92,-14.42,2.08,1.73,56.49
-4.31,9.08,-1.23,9.21,0.04,9.59,0.53,-20.69,1.56,0.78,65.17
-3.51,9.02,-1.57,9.20,-0.85,9.35,-0.24,-19.43,-0.26,0.08,63.30
-2.95,8.74,-1.19,9.14,-1.15,9.47,-1.18,-18.18,-3.64,-3.65,60.93
-2.29,8.00,-1.19,8.95,-1.80,9.38,-1.42,-15.04,-8.32,-6.10,54.69
-0.62,8.64,-1.08,9.37,-3.00,9.25,-2.47,-8.15,-13.78,-10.59,29.08
-0.09,9.58,-0.49,10.21,-4.06,10.01,-1.62,6.90,-18.72,-18.57,-47.58
2.99,9.51,0.26,9.27,-2.04,8.50,-2.13,0.63,-23.66,-8.74,-17.40
-0.07,10.37,0.15,10.68,-5.85,9.80,-1.22,63.94,-27.30,-32.08,-82.01
3.00,9.50,1.53,9.85,-7.51,9.22,-1.40,-48.27,-30.94,-44.82,77.26
0.42,10.49,1.03,10.49,-5.10,9.56,-0.06,24.45,-33.28,-34.92,-72.07
-0.22,9.32,1.67,9.55,-3.80,9.41,0.01,1.25,-36.14,-35.85,-28.26
17.35,9.91,6.92,10.10,-3.99,8.89,0.00,-1.25,-38.48,-40.85,-17.10
-0.55,9.31,2.04,9.46,-2.96,9.29,-0.01,-0.63,-37.18,-35.18,-14.07
-0.97,8.97,1.81,9.15,-3.07,9.29,-0.01,-1.88,-36.92,-35.45,-7.29
