acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
4.10,8.34,2.75,7.67,-1.17,10.10,0.77,7.52,-6.76,-23.50,-40.73
3.16,7.42,2.49,9.89,-0.29,10.47,1.16,3.76,-2.60,-13.33,-21.14
1.89,9.03,2.57,8.99,8.98,8.54,0.94,5.64,1.82,28.99,21.34
3.04,7.53,1.54,9.47,-7.63,8.01,1.62,-0.63,5.98,-49.10,-41.14
0.55,8.85,-0.64,9.26,-3.81,12.81,1.82,0.00,11.18,-10.03,-16.57
-0.39,7.86,1.05,8.82,1.93,9.45,1.53,3.13,16.12,1.74,-7.23
-2.63,7.66,1.39,9.02,-4.95,7.95,2.16,0.63,20.54,-48.67,-35.01
-3.00,13.51,-0.66,7.46,-20.31,10.86,1.57,-0.00,24.70,-64.13,-61.88
-1.17,10.57,-0.66,13.17,17.34,8.25,1.79,-6.90,28.08,66.47,71.19
-1.90,9.21,-1.62,11.76,-2.72,8.77,0.99,-67.07,30.42,-10.46,82.24
-1.01,9.38,-1.71,9.61,2.61,11.84,1.40,-2.51,32.76,23.90,23.38
-0.82,9.53,-1.53,8.98,-1.34,8.27,1.18,-5.01,35.36,2.39,23.98
-2.37,8.30,-4.01,10.28,-2.90,8.84,1.15,-1.88,39.26,4.54,-6.59
