acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
0.03,10.03,1.16,9.87,-2.64,8.46,-2.18,3.76,8.58,-26.48,-37.14
1.21,9.28,0.79,9.90,-7.55,8.30,-1.42,-1.25,4.94,-45.83,-37.18
3.41,8.40,1.71,9.79,4.26,8.76,-1.97,-1.25,0.52,19.97,32.20
4.48,9.43,1.64,9.63,3.85,8.97,-1.45,16.30,-2.60,19.81,-54.22
3.96,10.80,1.55,10.43,2.56,7.89,-0.95,11.28,-3.90,14.36,-47.87
5.24,9.37,4.07,9.32,1.64,9.00,-0.13,16.30,-3.64,-11.05,-58.44
5.05,9.78,3.25,9.21,1.28,9.44,0.30,8.15,-2.60,-8.26,-36.04
3.61,8.85,2.02,8.71,2.44,8.33,0.71,8.15,-0.52,6.98,-34.44
2.92,9.06,2.56,9.62,1.28,8.83,0.99,5.64,2.34,-5.61,-26.30
1.46,9.66,1.50,6.38,15.84,10.13,1.29,6.90,5.46,41.02,41.44
0.82,8.93,1.54,9.09,13.61,11.48,1.02,-52.66,9.36,38.68,80.17
