acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-1.01,0.20,10.45,1.01,7.83,-3.60,3.33,-2.28,-14.42,1.56,-58.11
-0.07,0.71,10.32,-3.59,11.87,-5.19,10.30,-2.35,26.95,0.26,-4.09
0.08,-3.48,9.43,-3.05,10.17,-1.89,10.09,-0.89,21.31,0.78,4.86
0.10,-1.88,8.91,-1.78,9.73,-0.72,9.55,-0.59,6.90,1.82,5.57
-0.24,-1.81,11.15,-0.41,9.06,-2.45,10.54,-0.44,2.51,2.34,-13.87
0.12,-1.50,10.15,-0.89,10.24,0.54,10.51,-0.76,-11.91,1.30,6.61
-0.03,-1.17,10.35,0.35,9.69,0.66,9.68,-0.71,6.27,-0.26,-1.67
0.10,-0.73,9.35,-2.19,9.74,-1.60,9.46,-0.28,11.91,-0.78,5.83
0.05,-1.69,9.44,-0.63,10.09,0.27,9.52,0.20,4.39,-0.78,2.87
-0.02,-0.24,9.28,-0.01,9.27,-0.11,9.47,0.02,-1.88,-2.34,-1.13
-0.21,0.09,9.93,-0.23,10.15,-2.86,11.74,0.29,7.52,-3.12,-11.76
-0.06,1.83,8.62,-0.70,12.81,-2.43,13.70,0.76,7.52,-2.86,-3.54
