acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-2.10,9.50,-4.01,10.52,3.57,8.81,-0.29,-8.15,41.34,45.51,53.06
-0.94,10.46,-2.72,10.46,7.42,8.99,-0.58,-6.27,41.08,57.44,56.70
-4.20,9.91,-2.12,10.73,-3.94,8.88,-1.02,-8.78,41.60,-16.97,28.57
-2.69,9.60,-1.26,10.57,2.67,8.88,-1.01,-12.54,41.34,20.59,59.71
-3.34,9.69,-3.41,10.30,-1.13,9.82,-2.24,-11.28,41.34,11.49,45.96
-3.35,8.88,-0.05,8.64,-19.22,7.02,-2.13,-6.90,41.34,-77.80,-60.33
-1.70,7.46,-3.20,10.36,4.87,5.85,-2.97,-10.03,41.60,57.95,68.56
-4.54,6.53,-5.48,9.60,2.67,14.94,-2.49,5.64,41.60,38.62,-11.27
-6.10,7.52,-1.80,6.86,-11.05,8.01,-2.81,3.13,41.86,-52.35,-60.55
-4.32,9.94,-3.14,9.81,0.50,9.26,-2.51,-50.78,41.60,18.61,79.77
-5.86,7.59,-5.23,8.03,2.83,8.02,-1.59,65.19,41.86,50.84,-82.67
-8.34,7.27,-5.64,6.51,1.60,9.04,-1.66,-45.13,41.86,46.70,79.05
