acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
1.93,7.80,1.50,9.99,-7.49,10.64,-2.16,5.01,-28.34,-42.22,-49.59
2.08,8.85,3.04,10.55,2.88,11.44,-1.37,5.01,-31.46,-2.77,-10.57
2.33,10.01,1.35,11.31,-11.38,8.04,-1.84,6.90,-33.80,-59.53,-66.26
3.19,8.87,2.69,10.05,-6.62,8.32,-1.02,3.76,-35.36,-51.89,-51.29
4.01,10.72,1.63,10.03,-6.73,8.28,-1.30,1.88,-36.92,-43.46,-46.13
2.18,11.39,0.92,10.86,-6.37,9.72,-0.92,3.76,-37.18,-35.66,-46.18
3.98,10.09,2.84,9.04,-4.08,8.49,-0.66,6.27,-37.70,-41.29,-50.65
2.56,10.13,3.14,10.09,-2.73,10.30,-0.48,-4.39,-37.44,-33.25,9.14
1.84,9.25,2.49,9.11,-3.46,8.69,-0.25,6.90,-37.18,-38.48,-49.99
2.22,9.30,3.58,8.60,-2.89,9.69,-0.11,0.63,-37.18,-42.73,-19.95
3.13,8.06,4.62,7.73,-0.61,9.67,-0.11,6.27,-37.70,-37.80,-35.44
3.67,7.66,3.55,9.62,-3.81,9.17,-0.28,3.13,-37.70,-41.27,-37.13
3.06,10.33,2.73,10.33,-3.93,10.41,-0.00,1.25,-37.70,-34.85,-26.47
1.89,8.88,3.30,9.22,-3.04,9.85,-0.01,0.00,-37.44,-39.42,-17.15
5.19,8.51,4.41,8.33,-2.12,9.06,0.32,44.51,-37.44,-39.67,-79.00
