acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
0.21,-0.65,9.79,-0.86,9.86,1.35,11.24,-0.75,-3.76,2.86,12.24
0.23,-0.61,11.03,0.06,10.73,2.86,10.91,-0.54,-8.15,2.86,13.04
0.16,-0.66,9.53,0.01,10.31,2.05,10.72,-1.42,-6.90,2.34,9.41
0.26,0.37,9.71,-2.07,9.47,-0.52,11.74,-1.46,6.90,2.08,15.08
0.17,0.13,9.29,0.14,9.05,1.67,9.16,-0.75,58.92,2.34,9.48
0.48,-0.15,10.11,-0.40,8.89,3.94,8.74,-1.39,-60.18,2.86,27.57
0.70,0.02,10.67,-0.94,9.60,7.53,12.11,-1.59,0.00,2.34,39.90
0.51,-0.10,10.11,0.36,10.09,7.51,11.77,-1.10,59.55,2.86,29.47
1.27,-0.60,9.09,-0.35,7.89,20.52,7.15,-1.83,-63.31,2.86,72.78
0.14,-0.48,9.17,-0.35,10.07,1.21,10.64,-1.99,3.13,2.86,8.16
0.21,-0.45,10.32,-0.56,10.37,1.43,9.33,-1.55,-2.51,2.86,12.02
0.18,0.33,10.30,-0.36,11.11,1.11,9.10,-2.07,5.64,3.12,10.07
-0.37,-0.02,10.07,-1.32,10.41,-4.53,7.57,-1.41,-3.76,4.16,-21.21
-1.20,0.10,10.75,0.45,12.03,-12.78,5.63,-2.33,-10.66,4.94,-68.90
