acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
2.57,9.16,3.06,9.24,-3.11,9.45,-0.01,0.63,-38.22,-37.51,-21.57
2.61,8.98,3.33,8.99,-2.61,9.42,-0.01,-1.25,-38.22,-37.25,-8.17
3.44,9.11,3.32,9.10,-2.91,9.38,0.00,0.00,-38.22,-37.02,-17.23
2.95,9.32,3.12,9.35,-3.23,9.45,-0.03,-0.63,-38.22,-37.62,-15.41
4.02,9.34,3.34,9.29,-3.19,9.45,0.00,-0.63,-38.22,-37.07,-15.15
3.77,9.11,3.37,9.14,-2.92,9.41,-0.04,-1.88,-38.22,-36.59,-6.28
5.70,9.80,4.25,9.66,-2.98,10.06,-0.09,-0.00,-38.22,-37.68,-16.52
4.04,8.04,4.75,8.15,-1.12,9.75,-0.33,-8.78,-38.22,-38.01,38.17
5.45,9.33,5.56,9.12,-1.13,11.94,-0.75,-4.39,-38.48,-37.19,15.26
5.36,8.40,5.44,8.55,-0.93,10.27,-0.36,8.15,-37.96,-37.57,-41.48
1.39,7.91,3.98,7.89,-1.11,8.62,-0.04,5.01,-38.22,-39.43,-35.37
4.68,7.65,4.67,7.77,-1.42,8.66,0.01,0.00,-37.96,-40.14,-9.31
6.35,7.97,5.10,8.28,-1.46,8.82,0.01,1.25,-38.48,-38.28,-17.11
1.90,9.03,3.86,9.13,-2.52,10.30,0.00,0.00,-37.96,-40.38,-13.77
1.35,8.38,3.94,8.72,-1.65,10.58,-0.01,-0.63,-37.96,-37.84,-5.50
