acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-0.47,7.12,-1.75,9.49,-19.93,5.71,-1.86,59.55,-10.66,-61.94,-85.89
0.86,8.71,1.26,10.17,-19.11,4.82,-2.42,-55.16,-16.90,-83.37,82.38
0.77,9.76,-0.08,10.15,-3.75,9.02,-1.55,68.33,-22.10,-20.38,-82.87
2.26,9.53,0.89,9.52,-4.81,8.43,-1.81,-54.54,-26.00,-31.98,80.38
1.68,10.48,0.99,10.46,-8.25,7.86,-1.46,10.66,-29.12,-50.36,-67.41
2.56,10.65,1.43,11.01,-2.99,9.45,-1.03,8.78,-31.20,-22.73,-51.23
3.55,10.83,1.00,10.60,-5.93,8.88,0.04,13.79,-31.98,-34.06,-65.77
3.13,10.55,1.62,10.52,-4.81,9.92,0.07,10.03,-31.46,-31.59,-56.23
2.37,10.05,0.74,10.39,-4.68,9.45,0.14,16.93,-29.38,-27.11,-66.38
2.03,9.45,0.36,11.14,-9.68,10.31,1.38,9.40,-25.74,-41.96,-61.62
1.46,9.77,-1.44,10.62,-7.46,3.94,1.83,9.40,-21.06,-49.15,-76.83
-1.04,8.22,-1.65,9.88,-7.83,9.56,1.72,8.78,-15.08,-29.21,-60.07
1.84,7.51,-2.84,10.07,18.96,16.93,2.59,11.91,-8.32,70.77,22.61
-1.83,7.27,-3.33,9.27,1.49,14.70,2.23,3.13,-0.52,27.03,-6.39
-3.18,6.23,-3.76,9.41,-6.69,12.89,2.17,-62.69,8.06,-6.89,77.04
