acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
6.10,10.44,1.19,9.80,-3.77,9.18,-0.76,21.31,-2.86,-18.49,-69.90
4.58,9.58,1.15,9.49,-1.08,9.31,-0.53,16.93,-2.60,-5.89,-62.67
3.97,10.01,1.36,9.99,0.47,8.28,0.39,15.04,-0.78,1.03,-60.40
3.33,9.66,1.11,10.39,0.90,5.91,1.08,13.79,2.60,7.14,-65.38
1.94,8.85,0.64,8.82,1.20,9.01,1.05,6.27,6.76,6.53,-29.34
0.45,8.18,0.35,10.35,4.51,9.69,1.97,2.51,11.44,23.35,11.69
-1.08,9.45,0.03,9.62,0.46,9.43,1.62,8.78,16.12,0.19,-41.40
-1.04,9.45,0.31,9.73,9.91,10.44,2.17,-5.64,19.50,38.83,56.14
-0.89,9.38,1.38,10.22,17.24,10.33,1.31,-65.82,23.14,47.20,82.91
-2.27,9.76,-2.20,9.63,8.76,8.98,1.58,50.78,25.74,57.11,-77.94
-1.77,10.44,0.06,10.34,5.67,9.37,1.18,-8.15,27.56,27.11,55.86
-1.91,12.01,0.58,11.85,6.67,10.03,0.50,-19.43,27.82,26.31,68.97
-2.51,11.32,-0.45,10.81,12.85,11.00,-0.53,-18.81,26.52,47.73,70.84
-3.05,9.18,0.63,10.71,9.48,10.01,-1.56,-19.43,23.14,33.37,70.90
