acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
8.24,5.67,8.17,5.70,3.09,9.53,-0.01,0.00,-38.22,-37.06,17.94
7.48,5.50,7.84,5.57,3.01,9.29,0.01,1.25,-38.22,-36.98,10.71
8.54,5.64,8.22,5.70,3.09,9.45,0.00,-0.63,-37.96,-36.71,21.45
7.85,5.55,8.00,5.61,3.09,9.29,-0.01,0.63,-37.96,-36.60,14.85
6.41,5.07,7.12,5.13,2.94,8.37,-0.01,-1.25,-38.22,-35.78,26.60
11.22,5.66,8.98,5.65,3.05,9.41,0.01,0.00,-37.96,-37.31,17.97
5.89,5.43,7.37,5.48,2.97,9.17,-0.01,-2.51,-37.96,-37.27,30.87
5.92,5.47,7.33,5.51,2.97,8.97,0.04,2.51,-37.96,-36.55,2.94
6.12,2.98,10.16,3.05,7.07,9.76,0.25,-2.51,-38.22,-39.25,44.48
3.69,4.63,7.64,5.63,3.30,9.09,0.28,-0.63,-38.22,-36.65,23.35
5.39,6.46,7.50,6.30,2.26,10.05,0.24,4.39,-38.22,-40.31,-11.97
8.96,6.80,7.94,5.50,3.11,9.86,0.30,5.64,-37.96,-38.93,-14.39
5.97,6.70,6.32,6.36,0.27,9.11,0.51,6.90,-37.96,-44.29,-36.03
