acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
0.23,-5.62,9.46,1.18,8.50,7.19,9.23,-2.02,48.89,3.90,13.41
0.28,-0.45,10.03,-0.78,10.75,2.36,11.89,-2.65,-53.28,2.60,15.89
-0.72,2.77,8.96,2.23,11.38,-6.72,10.90,-2.14,13.16,0.52,-41.05
0.17,-1.09,8.71,-3.60,9.28,-2.98,10.73,-1.72,27.58,0.00,10.00
-0.08,-0.02,10.11,-1.55,9.93,-2.90,9.82,-0.39,14.42,1.30,-4.36
0.07,-2.52,9.45,-0.85,9.87,0.44,9.15,-0.04,2.51,3.38,4.10
0.09,-3.23,9.96,0.60,10.23,3.26,11.41,-0.44,-11.28,4.16,4.91
-0.17,-0.96,9.71,0.37,9.96,-0.89,11.18,-0.76,-16.30,2.60,-9.48
-0.14,-0.48,9.50,2.14,8.81,2.14,10.19,-1.79,-6.27,-1.04,-8.09
-0.03,-0.41,10.70,-2.63,9.68,-4.07,10.17,-0.61,39.49,-2.34,-1.47
0.31,0.37,7.95,-1.73,10.05,0.69,8.59,0.25,8.15,-1.56,17.64
0.15,-0.55,9.24,-0.53,8.95,0.82,9.39,0.61,3.13,0.00,8.33
0.07,-0.28,9.62,1.23,9.83,2.44,9.73,0.35,-10.66,1.04,3.83
0.21,-0.06,9.92,-0.47,9.70,1.50,10.63,0.01,-3.76,0.78,11.75
0.08,-0.55,9.91,-0.21,9.82,0.76,10.16,0.01,0.00,0.78,4.78
