acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-1.95,9.24,-2.07,9.33,2.16,9.25,-0.01,6.27,26.52,25.88,-23.95
-2.27,9.35,-2.33,9.21,2.04,9.36,0.26,5.64,27.30,26.73,-21.02
-2.04,9.32,-2.58,9.34,1.97,9.44,0.43,2.51,28.08,28.34,-3.28
-2.37,9.23,-2.29,9.21,2.12,9.44,0.65,3.76,29.12,26.50,-9.83
-2.60,9.45,-3.39,9.05,1.68,9.24,0.87,3.76,29.90,32.79,-12.66
-4.40,9.38,-3.78,9.04,1.86,9.52,1.10,4.39,30.42,32.71,-14.89
-2.79,9.30,-2.54,9.53,1.58,9.36,0.81,1.88,30.42,23.81,-1.86
-5.31,8.54,-2.82,8.78,1.91,8.60,1.58,3.13,30.42,24.65,-8.08
-2.59,9.04,-2.72,8.79,1.53,9.09,1.73,5.01,29.38,27.24,-21.00
-3.72,9.91,-1.69,9.94,3.69,9.33,1.27,-1.25,27.82,26.95,27.89
-1.95,9.54,-1.80,9.12,-1.11,8.22,1.90,-3.13,25.48,3.33,13.87
-0.45,10.14,-2.50,9.50,2.73,10.07,1.42,1.25,23.66,34.59,8.35
