acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
5.82,7.89,5.87,7.90,-0.19,9.91,0.00,0.00,-37.96,-37.74,-1.10
5.78,7.89,5.91,7.94,-0.15,9.83,-0.01,-0.00,-37.96,-37.71,-0.88
5.82,7.89,5.92,7.87,-0.19,9.91,0.00,-0.63,-37.96,-38.24,2.51
5.78,7.89,5.86,7.94,-0.15,9.87,-0.01,0.00,-38.22,-37.41,-0.89
5.82,7.89,5.91,7.94,-0.15,9.87,-0.01,0.00,-37.96,-37.61,-0.88
5.82,7.89,5.91,7.94,-0.15,9.87,0.02,1.88,-37.70,-37.65,-11.63
5.82,7.89,5.84,7.90,-0.19,9.91,-0.01,-1.25,-38.22,-37.57,6.13
5.82,7.89,5.90,7.91,-0.11,9.91,0.01,1.25,-37.96,-37.53,-7.85
5.78,7.89,5.84,7.90,-0.19,9.91,-0.01,-1.25,-37.96,-37.61,6.15
5.74,7.89,5.88,7.90,-0.11,9.83,0.01,1.25,-37.70,-37.51,-7.92
5.82,7.89,5.88,7.90,-0.15,9.91,0.00,0.00,-37.96,-37.59,-0.87
5.82,7.85,5.87,7.94,-0.15,9.95,0.01,1.25,-37.96,-37.32,-8.04
5.78,7.89,5.86,7.94,-0.19,9.95,-0.01,-0.63,-37.96,-37.61,2.52
5.82,7.89,5.91,7.94,-0.15,9.79,0.00,-0.63,-37.96,-37.65,2.79
