acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-0.53,-0.37,11.56,-0.33,10.80,-6.98,11.16,1.83,10.03,-2.60,-30.29
-0.65,-0.07,9.48,-1.51,10.17,-9.45,8.47,2.00,-3.76,0.26,-37.06
-0.17,3.10,9.61,4.70,10.04,2.94,9.38,1.28,-21.94,1.04,-10.02
0.08,0.17,10.34,0.45,9.69,1.34,9.60,0.24,-19.43,0.26,4.58
0.06,-0.18,9.77,0.06,9.82,0.73,9.84,-0.03,3.76,-0.26,3.40
-0.02,-0.33,9.69,-0.03,9.67,-0.14,9.87,-0.01,-1.25,-1.04,-1.31
-0.09,0.47,9.60,0.24,9.65,-0.68,9.63,0.06,1.88,-1.30,-4.97
0.02,-0.17,8.65,-0.64,9.20,-0.63,10.15,0.09,2.51,-1.30,1.37
0.02,1.95,8.55,0.13,8.87,-0.39,8.79,0.22,0.00,-1.04,0.89
0.09,-0.06,9.85,-1.18,9.77,-0.75,10.03,0.23,-2.51,-0.78,5.03
-0.14,-0.71,10.13,0.90,9.82,0.11,10.75,-0.38,-1.88,-0.78,-8.14
0.08,-0.24,10.21,-0.48,10.07,0.21,11.19,0.07,3.13,-1.56,4.35
0.19,2.59,9.91,0.62,9.78,1.84,10.00,0.21,1.25,-1.82,11.08
-0.22,-0.24,10.74,0.11,9.79,-1.79,9.27,0.34,-2.51,-1.56,-12.41
0.68,-0.40,9.02,-0.62,10.10,7.51,10.62,0.55,0.63,-0.78,39.13
