acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
4.98,8.36,4.99,8.58,-1.42,9.98,0.22,-14.42,-38.48,-38.07,52.47
4.17,8.08,4.53,8.03,-1.06,9.07,-0.46,-13.79,-38.22,-36.84,54.54
5.17,8.96,4.66,8.67,-2.03,9.54,-1.15,-11.91,-38.48,-39.56,46.01
4.88,9.21,4.26,9.33,-1.73,8.98,-1.60,-5.64,-38.48,-34.15,23.55
1.81,8.66,3.20,9.17,-2.38,9.74,-1.11,55.79,-38.22,-35.36,-80.49
7.47,8.90,4.91,9.09,-3.85,9.21,-1.97,-63.94,-38.22,-46.06,81.29
2.07,9.52,3.55,9.78,-2.72,10.22,-2.20,-3.76,-38.22,-37.42,5.83
3.25,9.02,3.46,9.67,-1.50,10.47,-1.69,-3.76,-38.22,-27.76,12.21
3.49,9.04,4.60,8.98,-3.10,10.30,-2.21,10.03,-38.22,-45.96,-51.88
3.84,8.89,4.02,9.02,-2.51,9.22,-1.20,6.90,-38.22,-39.47,-45.57
3.23,8.40,4.22,8.67,-2.14,9.06,-1.39,3.76,-38.22,-40.88,-33.08
1.31,8.20,3.87,8.56,-1.95,9.10,-0.93,6.90,-38.22,-41.13,-44.18
7.89,8.86,4.90,8.92,-2.05,9.94,-0.58,6.90,-38.22,-34.59,-41.97
2.31,8.40,3.78,8.50,-1.86,9.90,-0.13,8.15,-38.48,-37.50,-45.32
5.08,8.70,4.57,8.78,-2.12,9.66,0.03,-0.63,-38.22,-38.79,-8.78
