acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
2.60,10.28,2.24,10.21,-4.73,9.44,0.27,6.27,-38.22,-38.25,-49.34
1.54,10.29,1.84,10.19,-5.67,9.59,0.76,8.78,-38.22,-41.48,-56.42
1.43,10.29,1.84,10.53,-4.95,9.48,1.29,9.40,-38.22,-38.23,-56.56
3.44,10.41,1.96,10.38,-4.83,8.96,1.86,13.79,-38.48,-36.10,-64.30
1.64,9.06,2.05,10.52,-2.76,10.13,1.82,3.76,-38.48,-26.53,-32.77
4.00,9.42,2.55,9.49,-6.19,9.67,1.94,-53.91,-38.48,-44.61,78.55
3.29,8.95,4.99,8.35,-3.48,9.28,2.68,-5.64,-38.48,-55.24,13.12
4.95,8.73,4.27,8.66,-4.27,10.17,2.14,0.63,-38.48,-47.73,-25.73
3.89,8.19,3.63,8.07,-1.26,9.11,2.39,-10.66,-38.48,-31.59,45.90
6.50,7.38,5.87,7.94,-1.82,10.15,1.32,-20.06,-38.48,-44.84,60.90
4.15,7.22,5.65,7.23,0.06,9.23,1.02,-16.93,-38.74,-40.27,61.47
5.74,7.96,5.21,7.99,-0.84,9.59,0.01,-21.94,-38.48,-37.09,65.56
4.94,7.91,5.20,8.03,-0.88,9.51,-0.70,-17.55,-38.74,-38.59,60.31
4.88,7.90,5.18,7.69,0.11,9.51,-1.00,38.86,-38.48,-34.14,-76.21
4.11,8.04,5.04,7.87,-0.97,9.27,-2.38,-72.71,-38.74,-40.57,82.64
