acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-0.30,-1.28,9.22,-2.05,11.44,-5.21,9.89,0.68,16.93,-3.90,-17.00
0.76,0.40,9.00,-1.74,8.82,4.72,9.07,1.98,1.25,-2.60,43.59
0.62,-0.36,10.62,-0.78,9.89,5.51,9.60,1.49,-60.18,-1.30,35.43
-0.04,-0.21,9.58,2.33,11.33,2.55,11.32,1.66,-19.43,-0.52,-2.57
0.36,0.27,9.59,1.52,8.90,6.45,9.68,1.03,-13.79,-2.60,20.72
-0.10,-1.05,8.48,-1.80,8.35,-3.58,9.93,0.73,1.88,-5.46,-5.72
-1.00,3.16,9.10,1.50,11.92,-12.02,8.92,1.00,20.06,-5.46,-57.33
0.64,0.68,8.60,-3.53,13.27,4.42,13.51,2.70,13.16,-3.64,36.84
0.66,0.20,6.41,-0.79,9.41,5.73,9.32,2.43,-3.76,-1.82,37.84
-0.20,0.05,11.64,1.52,9.56,0.32,11.37,1.97,-73.34,-0.52,-11.66
-0.19,0.34,9.82,1.97,8.53,1.36,10.84,1.67,-22.57,-1.30,-10.63
-0.19,0.67,9.45,0.14,9.64,-2.03,10.02,1.20,-4.39,-2.86,-11.17
-0.04,0.16,10.08,-0.36,10.04,-1.16,11.63,1.21,5.64,-4.42,-2.56
0.46,1.08,10.36,-1.26,11.85,4.12,13.71,1.82,71.46,-4.68,26.49
