acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-6.05,7.99,-5.60,7.89,1.13,9.52,0.00,0.63,41.60,41.49,3.03
-13.48,7.46,-8.24,7.63,-0.36,11.15,-0.01,0.00,41.86,37.47,-1.85
-4.04,7.47,-6.19,7.36,-0.16,10.11,0.01,-0.63,41.60,42.75,2.64
-3.91,6.70,-5.60,6.84,-0.26,9.23,0.01,1.88,41.60,40.50,-13.04
-5.67,6.75,-5.69,6.78,-0.27,8.59,0.00,1.25,41.60,38.20,-10.08
-4.49,7.62,-5.46,7.54,0.46,8.91,-0.01,-0.63,41.60,40.73,6.94
-5.70,7.74,-5.11,7.82,0.97,9.52,-0.01,-1.25,41.60,37.77,13.17
-5.16,8.12,-4.91,8.21,1.64,9.32,-0.01,-1.88,41.60,40.26,20.70
-5.16,8.24,-4.93,8.24,1.83,9.44,0.00,0.00,41.60,41.40,10.96
-4.99,8.28,-4.68,8.33,2.07,9.40,0.00,-0.63,41.60,41.10,15.98
