acc_top_x (m/s2),acc_top_y (m/s2),acc_bottom_x (m/s2),acc_bottom_y (m/s2),acc_cart_x (m/s2),acc_cart_y (m/s2),motor_vel (m/s),motor_acc (m/s2),potentiometer (deg),theta (deg),beta (deg)
-0.02,-0.17,9.73,-0.22,9.67,-0.40,9.95,-0.01,0.63,-0.26,-0.89
0.01,-0.66,9.76,-0.33,9.81,-0.06,9.83,-0.01,-0.63,0.26,0.81
0.02,-0.17,9.84,-0.21,9.78,-0.05,9.91,0.02,1.25,0.78,1.00
0.09,-0.43,9.91,-0.59,9.84,0.26,9.83,-0.01,-0.63,1.30,5.32
-0.12,-0.44,9.88,-0.36,9.62,-1.57,9.74,-0.01,0.63,1.82,-7.10
0.00,-0.78,10.09,-0.10,9.64,0.19,9.87,-0.09,-1.25,2.34,0.18
-0.04,-0.29,10.14,1.07,10.15,1.19,10.68,-0.33,-5.64,2.08,-2.44
0.41,-0.63,9.76,-2.34,9.17,0.81,8.87,-0.56,-3.13,2.08,23.58
-0.74,-0.21,10.25,1.23,10.47,-6.04,9.41,-0.80,-2.51,1.30,-42.15
-0.24,0.09,10.30,-0.62,10.24,-3.33,9.69,-0.21,5.01,0.78,-13.98
-0.11,-0.41,9.50,-0.79,9.61,-1.88,9.02,-0.58,6.90,1.04,-6.23
-0.03,-0.46,10.13,0.14,9.95,0.09,10.03,-0.39,-2.51,1.56,-1.57
